contour-plots,contour3,plot_1_0_contours_at_fifty_levels,https://chart-studio.plotly.com/~danton267/52,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_1_0_contours_at_fifty_levels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_1_0_contours_at_fifty_levels_ssim_map.png
contour-plots,contour3,plot_1_1_contours_at_fifty_levels,https://chart-studio.plotly.com/~danton267/54,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_1_1_contours_at_fifty_levels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_1_1_contours_at_fifty_levels_ssim_map.png
contour-plots,contour3,plot_2_0_contours_at_specific_levels_with_labels,https://chart-studio.plotly.com/~danton267/56,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_2_0_contours_at_specific_levels_with_labels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_2_0_contours_at_specific_levels_with_labels_ssim_map.png
contour-plots,contour3,plot_3_0_contours_at_one_level,https://chart-studio.plotly.com/~danton267/58,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_3_0_contours_at_one_level_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_3_0_contours_at_one_level_ssim_map.png
contour-plots,contour3,plot_4_0_custom_line_width,https://chart-studio.plotly.com/~danton267/60,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_4_0_custom_line_width_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contour3/plot_4_0_custom_line_width_ssim_map.png
contour-plots,contourf,plot_0_0_contours_of_peaks_function,https://chart-studio.plotly.com/~danton267/63,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_0_0_contours_of_peaks_function_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_0_0_contours_of_peaks_function_ssim_map.png
contour-plots,contourf,plot_1_0_contours_at_ten_levels,https://chart-studio.plotly.com/~danton267/65,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_1_0_contours_at_ten_levels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_1_0_contours_at_ten_levels_ssim_map.png
contour-plots,contourf,plot_2_0_contours_at_specific_levels_with_labels,https://chart-studio.plotly.com/~danton267/67,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_2_0_contours_at_specific_levels_with_labels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_2_0_contours_at_specific_levels_with_labels_ssim_map.png
contour-plots,contourf,plot_3_0_contours_at_one_level,https://chart-studio.plotly.com/~danton267/69,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_3_0_contours_at_one_level_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_3_0_contours_at_one_level_ssim_map.png
contour-plots,contourf,plot_4_0_dashed_contour_lines,https://chart-studio.plotly.com/~danton267/71,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_4_0_dashed_contour_lines_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_4_0_dashed_contour_lines_ssim_map.png
contour-plots,contourf,plot_5_0_custom_line_width,https://chart-studio.plotly.com/~danton267/73,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_5_0_custom_line_width_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_5_0_custom_line_width_ssim_map.png
contour-plots,contourf,plot_6_0_contours_over_discontinuous_surface,https://chart-studio.plotly.com/~danton267/75,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_6_0_contours_over_discontinuous_surface_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourf/plot_6_0_contours_over_discontinuous_surface_ssim_map.png
contour-plots,contourslice,plot_0_0_draw_contours_for_single_slice,https://chart-studio.plotly.com/~danton267/78,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_0_0_draw_contours_for_single_slice_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_0_0_draw_contours_for_single_slice_ssim_map.png
contour-plots,contourslice,plot_1_0_draw_contours_in_slice_planes,https://chart-studio.plotly.com/~danton267/80,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_1_0_draw_contours_in_slice_planes_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_1_0_draw_contours_in_slice_planes_ssim_map.png
contour-plots,contourslice,plot_2_0_specify_contour_levels_and_add_colorbar,https://chart-studio.plotly.com/~danton267/82,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_2_0_specify_contour_levels_and_add_colorbar_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_2_0_specify_contour_levels_and_add_colorbar_ssim_map.png
contour-plots,contourslice,plot_3_0_draw_contours_along_surface_slice,https://chart-studio.plotly.com/~danton267/84,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_3_0_draw_contours_along_surface_slice_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/contourslice/plot_3_0_draw_contours_along_surface_slice_ssim_map.png
contour-plots,fcontour,plot_0_0_plot_contours_of_function,https://chart-studio.plotly.com/~danton267/87,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_0_0_plot_contours_of_function_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_0_0_plot_contours_of_function_ssim_map.png
contour-plots,fcontour,plot_1_0_specify_plotting_interval_and_plot_piecewise_contou,https://chart-studio.plotly.com/~danton267/89,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_1_0_specify_plotting_interval_and_plot_piecewise_contou_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_1_0_specify_plotting_interval_and_plot_piecewise_contou_ssim_map.png
contour-plots,fcontour,plot_2_0_change_line_style_and_width,https://chart-studio.plotly.com/~danton267/91,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_2_0_change_line_style_and_width_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_2_0_change_line_style_and_width_ssim_map.png
contour-plots,fcontour,plot_3_0_plot_multiple_contour_plots,https://chart-studio.plotly.com/~danton267/93,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_3_0_plot_multiple_contour_plots_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_3_0_plot_multiple_contour_plots_ssim_map.png
contour-plots,fcontour,plot_4_0_modify_contour_plot_after_creation,https://chart-studio.plotly.com/~danton267/95,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_4_0_modify_contour_plot_after_creation_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_4_0_modify_contour_plot_after_creation_ssim_map.png
contour-plots,fcontour,plot_4_1_modify_contour_plot_after_creation,https://chart-studio.plotly.com/~danton267/97,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_4_1_modify_contour_plot_after_creation_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_4_1_modify_contour_plot_after_creation_ssim_map.png
contour-plots,fcontour,plot_5_0_fill_area_between_contours,https://chart-studio.plotly.com/~danton267/99,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_5_0_fill_area_between_contours_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_5_0_fill_area_between_contours_ssim_map.png
contour-plots,fcontour,plot_6_0_specify_levels_for_contour_lines,https://chart-studio.plotly.com/~danton267/101,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_6_0_specify_levels_for_contour_lines_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_6_0_specify_levels_for_contour_lines_ssim_map.png
contour-plots,fcontour,plot_7_0_control_resolution_of_contour_lines,https://chart-studio.plotly.com/~danton267/103,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_7_0_control_resolution_of_contour_lines_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_7_0_control_resolution_of_contour_lines_ssim_map.png
contour-plots,fcontour,plot_8_0_add_title_and_axis_labels_and_format_ticks,https://chart-studio.plotly.com/~danton267/105,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_8_0_add_title_and_axis_labels_and_format_ticks_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_8_0_add_title_and_axis_labels_and_format_ticks_ssim_map.png
contour-plots,fcontour,plot_8_1_add_title_and_axis_labels_and_format_ticks,https://chart-studio.plotly.com/~danton267/107,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_8_1_add_title_and_axis_labels_and_format_ticks_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/contour-plots/fcontour/plot_8_1_add_title_and_axis_labels_and_format_ticks_ssim_map.png
data-distribution-plots,bubblecloud,plot_0_0_create_bubble_cloud_with_table_data,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_0_create_bubble_cloud_with_table_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_0_create_bubble_cloud_with_table_data_ssim_map.png
data-distribution-plots,bubblecloud,plot_0_1_create_bubble_cloud_with_table_data,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_1_create_bubble_cloud_with_table_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_1_create_bubble_cloud_with_table_data_ssim_map.png
data-distribution-plots,bubblecloud,plot_0_2_create_bubble_cloud_with_table_data,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_2_create_bubble_cloud_with_table_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_0_2_create_bubble_cloud_with_table_data_ssim_map.png
data-distribution-plots,bubblecloud,plot_1_0_create_bubble_cloud_with_vector_data,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_0_create_bubble_cloud_with_vector_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_0_create_bubble_cloud_with_vector_data_ssim_map.png
data-distribution-plots,bubblecloud,plot_1_1_create_bubble_cloud_with_vector_data,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_1_create_bubble_cloud_with_vector_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_1_1_create_bubble_cloud_with_vector_data_ssim_map.png
data-distribution-plots,bubblecloud,plot_2_0_customize_bubble_color,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_0_customize_bubble_color_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_0_customize_bubble_color_ssim_map.png
data-distribution-plots,bubblecloud,plot_2_1_customize_bubble_color,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_1_customize_bubble_color_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_1_customize_bubble_color_ssim_map.png
data-distribution-plots,bubblecloud,plot_2_2_customize_bubble_color,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_2_customize_bubble_color_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_2_customize_bubble_color_ssim_map.png
data-distribution-plots,bubblecloud,plot_2_3_customize_bubble_color,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_3_customize_bubble_color_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_3_customize_bubble_color_ssim_map.png
data-distribution-plots,bubblecloud,plot_2_4_customize_bubble_color,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_4_customize_bubble_color_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_2_4_customize_bubble_color_ssim_map.png
data-distribution-plots,bubblecloud,plot_3_0_visualize_categorical_data_with_bubble_cloud,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_3_0_visualize_categorical_data_with_bubble_cloud_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/bubblecloud/plot_3_0_visualize_categorical_data_with_bubble_cloud_ssim_map.png
data-distribution-plots,heatmap,plot_0_0_create_heatmap_from_tabular_data,https://chart-studio.plotly.com/~danton267/111,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_0_0_create_heatmap_from_tabular_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_0_0_create_heatmap_from_tabular_data_ssim_map.png
data-distribution-plots,heatmap,plot_1_0_reorder_heatmap_labels,https://chart-studio.plotly.com/~danton267/115,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_1_0_reorder_heatmap_labels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_1_0_reorder_heatmap_labels_ssim_map.png
data-distribution-plots,heatmap,plot_1_1_reorder_heatmap_labels,https://chart-studio.plotly.com/~danton267/117,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_1_1_reorder_heatmap_labels_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_1_1_reorder_heatmap_labels_ssim_map.png
data-distribution-plots,heatmap,plot_2_0_specify_table_variable_for_heatmap_colors,https://chart-studio.plotly.com/~danton267/119,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_2_0_specify_table_variable_for_heatmap_colors_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_2_0_specify_table_variable_for_heatmap_colors_ssim_map.png
data-distribution-plots,heatmap,plot_3_0_specify_calculation_method_for_color_data,https://chart-studio.plotly.com/~danton267/121,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_3_0_specify_calculation_method_for_color_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_3_0_specify_calculation_method_for_color_data_ssim_map.png
data-distribution-plots,heatmap,plot_4_0_create_heatmap_from_matrix_data,https://chart-studio.plotly.com/~danton267/123,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_4_0_create_heatmap_from_matrix_data_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_4_0_create_heatmap_from_matrix_data_ssim_map.png
data-distribution-plots,heatmap,plot_5_0_create_heatmap_from_matrix_data_using_custom_axis_l,https://chart-studio.plotly.com/~danton267/125,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_5_0_create_heatmap_from_matrix_data_using_custom_axis_l_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_5_0_create_heatmap_from_matrix_data_using_custom_axis_l_ssim_map.png
data-distribution-plots,heatmap,plot_6_0_normalize_colors_along_each_row_or_column,https://chart-studio.plotly.com/~danton267/127,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_0_normalize_colors_along_each_row_or_column_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_0_normalize_colors_along_each_row_or_column_ssim_map.png
data-distribution-plots,heatmap,plot_6_1_normalize_colors_along_each_row_or_column,https://chart-studio.plotly.com/~danton267/129,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_1_normalize_colors_along_each_row_or_column_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_1_normalize_colors_along_each_row_or_column_ssim_map.png
data-distribution-plots,heatmap,plot_6_2_normalize_colors_along_each_row_or_column,https://chart-studio.plotly.com/~danton267/131,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_2_normalize_colors_along_each_row_or_column_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_6_2_normalize_colors_along_each_row_or_column_ssim_map.png
data-distribution-plots,heatmap,plot_7_0_compute_color_data_using_custom_aggregation_method,error,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_7_0_compute_color_data_using_custom_aggregation_method_montage.png,https://raw.githubusercontent.com/plotly/ssim_baselines/main/out_matlab/matlab/data-distribution-plots/heatmap/plot_7_0_compute_color_data_using_custom_aggregation_method_ssim_map.png
